fecha,hora,usuario
2020-05-27,17:43:12,user0042
2020-05-27,17:44:27,user0068
2020-05-27,17:46:42,user0042
2020-05-27,17:49:57,user0042
2020-05-27,17:50:06,user0040
2020-05-27,17:50:26,user0054
2020-05-27,17:51:10,user0010
2020-05-27,17:52:16,user0050
2020-05-27,17:53:27,user0042
2020-05-27,17:56:42,user0042
2020-05-27,17:57:08,user0121
2020-05-27,17:57:48,user0024
2020-05-27,17:58:38,user0057
2020-05-27,17:59:53,user0040
2020-05-27,18:00:13,user0042
2020-05-27,18:03:42,user0042
2020-05-27,18:07:27,user0042
2020-05-27,18:07:59,user0040
2020-05-27,18:10:57,user0042
2020-05-27,18:11:21,user0024
2020-05-27,18:13:14,user0107
2020-05-27,18:14:03,user0127
2020-05-27,18:14:27,user0042
2020-05-27,18:15:30,user0068
2020-05-27,18:16:13,user0107
2020-05-27,18:17:47,user0127
2020-05-27,18:18:12,user0042
2020-05-27,18:21:16,user0097
2020-05-27,18:21:42,user0042
2020-05-27,18:23:18,user0127
2020-05-27,18:24:57,user0042
2020-05-27,18:26:07,user0067
2020-05-27,18:28:27,user0042
2020-05-27,18:31:41,user0106
2020-05-27,18:31:48,user0127
2020-05-27,18:31:57,user0042
2020-05-27,18:32:48,user0095
2020-05-27,18:34:13,user0024
2020-05-27,18:34:42,user0042
2020-05-27,18:36:57,user0042
2020-05-27,18:38:07,user0067
2020-05-27,18:38:27,user0033
2020-05-27,18:38:32,user0127
2020-05-27,18:39:12,user0042
2020-05-27,18:39:57,user0076
2020-05-27,18:41:27,user0042
2020-05-27,18:44:12,user0042
2020-05-27,18:45:47,user0127
2020-05-27,18:46:09,user0040
2020-05-27,18:46:42,user0042
2020-05-27,18:49:12,user0042
2020-05-27,18:50:26,user0054
2020-05-27,18:51:10,user0010
2020-05-27,18:52:30,user0050
2020-05-27,18:53:42,user0042
2020-05-27,18:57:08,user0121
2020-05-27,18:58:12,user0042
2020-05-27,18:58:39,user0057
2020-05-27,19:00:26,user0024
2020-05-27,19:02:29,user0107
2020-05-27,19:02:57,user0042
2020-05-27,19:07:27,user0042
2020-05-27,19:10:13,user0052
2020-05-27,19:12:12,user0042
2020-05-27,19:14:50,user0040
2020-05-27,19:15:31,user0068
2020-05-27,19:18:08,user0010
2020-05-27,19:18:13,user0040
2020-05-27,19:21:16,user0097
2020-05-27,19:22:42,user0024
2020-05-27,19:23:21,user0040
2020-05-27,19:24:38,user0067
2020-05-27,19:27:08,user0040
2020-05-27,19:31:41,user0106
2020-05-27,19:32:58,user0122
2020-05-27,19:34:23,user0010
2020-05-27,19:34:53,user0040
2020-05-27,19:37:23,user0040
2020-05-27,19:38:27,user0033
2020-05-27,19:39:29,user0040
2020-05-27,19:39:50,user0107
2020-05-27,19:39:57,user0076
2020-05-27,19:42:25,user0040
2020-05-27,19:43:36,user0024
2020-05-27,19:44:29,user0040
2020-05-27,19:45:23,user0010
2020-05-27,19:50:26,user0054
2020-05-27,19:52:49,user0050
2020-05-27,19:54:00,user0040
2020-05-27,19:54:08,user0067
2020-05-27,19:57:08,user0121
2020-05-27,20:01:19,user0040
2020-05-27,20:10:14,user0052
2020-05-27,20:11:34,user0024
2020-05-27,20:14:15,user0122
2020-05-27,20:15:31,user0068
2020-05-27,20:20:26,user0049
2020-05-27,20:21:17,user0097
2020-05-27,20:23:23,user0076
2020-05-27,20:31:39,user0106
2020-05-27,20:32:39,user0010
2020-05-27,20:36:59,user0024
2020-05-27,20:37:00,user0076
2020-05-27,20:38:05,user0068
2020-05-27,20:38:09,user0010
2020-05-27,20:38:28,user0033
2020-05-27,20:39:50,user0107
2020-05-27,20:40:23,user0068
2020-05-27,20:53:00,user0050
2020-05-27,20:54:20,user0068
2020-05-27,20:57:09,user0121
2020-05-27,21:01:20,user0040
2020-05-27,21:20:27,user0049
2020-05-27,21:21:17,user0097
2020-05-27,21:31:39,user0106
2020-05-27,21:33:00,user0024
2020-05-27,21:37:00,user0076
2020-05-27,21:38:28,user0033
2020-05-27,21:46:48,user0068
2020-05-27,21:50:03,user0068
2020-05-27,21:53:00,user0050
2020-05-27,21:55:49,user0042
2020-05-27,21:57:10,user0121
2020-05-27,22:01:20,user0040
2020-05-27,22:07:21,user0033
2020-05-27,22:07:52,user0042
2020-05-27,22:10:50,user0033
2020-05-27,22:20:27,user0049
2020-05-27,22:21:17,user0097
2020-05-27,22:22:39,user0069
2020-05-27,22:33:00,user0024
2020-05-27,22:37:00,user0076
2020-05-27,22:41:52,user0069
2020-05-27,22:53:01,user0050
2020-05-27,22:57:10,user0121
2020-05-27,23:03:47,user0053
2020-05-27,23:10:50,user0033
2020-05-27,23:11:14,user0097
2020-05-27,23:20:31,user0049
2020-05-27,23:20:52,user0053
2020-05-27,23:21:19,user0042
2020-05-27,23:23:22,user0053
2020-05-27,23:32:34,user0010
2020-05-27,23:33:00,user0024
2020-05-27,23:50:32,user0097
2020-05-28,00:04:08,user0097
2020-05-28,00:06:21,user0010
2020-05-28,00:09:46,user0042
2020-05-28,00:10:50,user0033
2020-05-28,00:18:39,user0097
2020-05-28,00:33:00,user0024
2020-05-28,00:51:57,user0033
2020-05-28,00:54:42,user0033
2020-05-28,00:56:34,user0061
2020-05-28,01:33:00,user0024
2020-05-28,01:49:11,user0017
2020-05-28,01:56:25,user0017
2020-05-28,02:32:25,user0017
2020-05-28,02:33:00,user0024
2020-05-28,02:58:54,user0067
2020-05-28,03:32:25,user0017
2020-05-28,03:33:00,user0024
2020-05-28,04:32:25,user0017
2020-05-28,04:33:00,user0024
2020-05-28,04:52:02,user0024
2020-05-28,05:32:25,user0017
2020-05-28,05:52:03,user0024
2020-05-28,06:22:43,user0042
2020-05-28,06:32:25,user0017
2020-05-28,06:52:03,user0024
2020-05-28,06:57:24,user0042
2020-05-28,07:04:14,user0017
2020-05-28,07:12:23,user0042
2020-05-28,07:25:10,user0042
2020-05-28,07:31:30,user0106
2020-05-28,07:36:08,user0042
2020-05-28,07:41:08,user0042
2020-05-28,07:45:53,user0042
2020-05-28,07:52:03,user0024
2020-05-28,07:57:13,user0106
2020-05-28,08:04:14,user0017
2020-05-28,08:07:30,user0042
2020-05-28,08:14:14,user0050
2020-05-28,08:52:03,user0024
2020-05-28,08:52:44,user0040
2020-05-28,08:54:00,user0040
2020-05-28,08:56:04,user0040
2020-05-28,08:58:00,user0040
2020-05-28,09:00:03,user0040
2020-05-28,09:00:12,user0003
2020-05-28,09:02:00,user0040
2020-05-28,09:03:59,user0040
2020-05-28,09:04:14,user0017
2020-05-28,09:05:59,user0040
2020-05-28,09:08:03,user0040
2020-05-28,09:09:44,user0040
2020-05-28,09:11:29,user0040
2020-05-28,09:13:14,user0040
2020-05-28,09:14:16,user0050
2020-05-28,09:14:59,user0040
2020-05-28,09:16:44,user0040
2020-05-28,09:18:29,user0040
2020-05-28,09:18:51,user0010
2020-05-28,09:20:14,user0040
2020-05-28,09:21:59,user0040
2020-05-28,09:23:59,user0040
2020-05-28,09:30:22,user0085
2020-05-28,09:32:39,user0010
2020-05-28,09:33:03,user0085
2020-05-28,09:38:26,user0010
2020-05-28,09:39:26,user0106
2020-05-28,09:45:24,user0010
2020-05-28,09:52:03,user0024
2020-05-28,09:52:58,user0010
2020-05-28,09:55:52,user0085
2020-05-28,10:00:12,user0003
2020-05-28,10:00:54,user0010
2020-05-28,10:04:14,user0017
2020-05-28,10:09:56,user0106
2020-05-28,10:12:00,user0016
2020-05-28,10:14:17,user0050
2020-05-28,10:14:47,user0016
2020-05-28,10:25:08,user0054
2020-05-28,10:28:28,user0097
2020-05-28,10:35:51,user0076
2020-05-28,10:36:41,user0068
2020-05-28,10:37:17,user0121
2020-05-28,10:37:40,user0033
2020-05-28,10:38:54,user0041
2020-05-28,10:45:10,user0042
2020-05-28,10:47:46,user0003
2020-05-28,10:48:08,user0106
2020-05-28,10:52:03,user0024
2020-05-28,10:53:25,user0042
2020-05-28,10:54:00,user0067
2020-05-28,10:54:30,user0003
2020-05-28,10:59:41,user0010
2020-05-28,11:00:10,user0042
2020-05-28,11:01:45,user0003
2020-05-28,11:04:05,user0017
2020-05-28,11:04:21,user0121
2020-05-28,11:09:06,user0121
2020-05-28,11:11:01,user0054
2020-05-28,11:11:05,user0017
2020-05-28,11:11:47,user0003
2020-05-28,11:12:23,user0042
2020-05-28,11:14:00,user0061
2020-05-28,11:14:06,user0121
2020-05-28,11:14:19,user0050
2020-05-28,11:15:24,user0046
2020-05-28,11:17:07,user0067
2020-05-28,11:18:14,user0061
2020-05-28,11:18:35,user0017
2020-05-28,11:19:06,user0121
2020-05-28,11:19:07,user0042
2020-05-28,11:20:00,user0003
2020-05-28,11:24:06,user0121
2020-05-28,11:26:22,user0042
2020-05-28,11:28:20,user0003
2020-05-28,11:28:28,user0097
2020-05-28,11:28:51,user0121
2020-05-28,11:31:05,user0017
2020-05-28,11:33:36,user0121
2020-05-28,11:33:37,user0042
2020-05-28,11:35:44,user0081
2020-05-28,11:35:51,user0076
2020-05-28,11:36:41,user0068
2020-05-28,11:37:01,user0041
2020-05-28,11:37:15,user0003
2020-05-28,11:37:43,user0033
2020-05-28,11:38:36,user0121
2020-05-28,11:38:43,user0067
2020-05-28,11:38:44,user0061
2020-05-28,11:43:36,user0121
2020-05-28,11:48:08,user0106
2020-05-28,11:48:13,user0100
2020-05-28,11:48:37,user0042
2020-05-28,11:50:05,user0017
2020-05-28,11:50:42,user0122
2020-05-28,11:52:03,user0024
2020-05-28,11:53:31,user0054
2020-05-28,11:55:53,user0046
2020-05-28,11:56:27,user0100
2020-05-28,11:58:30,user0061
2020-05-28,11:59:03,user0010
2020-05-28,12:01:20,user0067
2020-05-28,12:03:28,user0097
2020-05-28,12:03:52,user0127
2020-05-28,12:05:15,user0003
2020-05-28,12:08:06,user0076
2020-05-28,12:08:35,user0017
2020-05-28,12:09:27,user0100
2020-05-28,12:10:09,user0127
2020-05-28,12:10:49,user0068
2020-05-28,12:10:52,user0121
2020-05-28,12:13:37,user0042
2020-05-28,12:14:29,user0050
2020-05-28,12:15:31,user0054
2020-05-28,12:15:37,user0121
2020-05-28,12:18:55,user0127
2020-05-28,12:19:00,user0003
2020-05-28,12:19:29,user0061
2020-05-28,12:20:22,user0121
2020-05-28,12:22:19,user0122
2020-05-28,12:23:27,user0100
2020-05-28,12:26:22,user0121
2020-05-28,12:27:56,user0127
2020-05-28,12:29:23,user0046
2020-05-28,12:29:54,user0000
2020-05-28,12:29:57,user0076
2020-05-28,12:30:47,user0041
2020-05-28,12:31:28,user0067
2020-05-28,12:32:52,user0121
2020-05-28,12:34:46,user0127
2020-05-28,12:35:05,user0017
2020-05-28,12:35:43,user0081
2020-05-28,12:37:14,user0025
2020-05-28,12:37:28,user0097
2020-05-28,12:37:43,user0033
2020-05-28,12:38:22,user0003
2020-05-28,12:38:41,user0000
2020-05-28,12:39:22,user0121
2020-05-28,12:40:28,user0025
2020-05-28,12:40:49,user0010
2020-05-28,12:42:43,user0127
2020-05-28,12:42:57,user0100
2020-05-28,12:43:02,user0041
2020-05-28,12:43:11,user0050
2020-05-28,12:43:16,user0054
2020-05-28,12:44:01,user0061
2020-05-28,12:44:06,user0052
2020-05-28,12:45:28,user0025
2020-05-28,12:45:45,user0112
2020-05-28,12:45:52,user0121
2020-05-28,12:48:11,user0106
2020-05-28,12:49:28,user0000
2020-05-28,12:50:13,user0025
2020-05-28,12:50:50,user0017
2020-05-28,12:51:37,user0121
2020-05-28,12:51:44,user0127
2020-05-28,12:52:03,user0024
2020-05-28,12:57:07,user0067
2020-05-28,12:57:22,user0121
2020-05-28,12:57:28,user0025
2020-05-28,12:58:00,user0000
2020-05-28,12:59:17,user0127
2020-05-28,12:59:32,user0041
2020-05-28,12:59:49,user0010
2020-05-28,13:03:37,user0121
2020-05-28,13:05:23,user0046
2020-05-28,13:05:58,user0025
2020-05-28,13:06:11,user0003
2020-05-28,13:06:56,user0122
2020-05-28,13:07:16,user0061
2020-05-28,13:07:18,user0127
2020-05-28,13:08:35,user0017
2020-05-28,13:09:52,user0121
2020-05-28,13:10:49,user0068
2020-05-28,13:11:58,user0097
2020-05-28,13:12:33,user0100
2020-05-28,13:13:17,user0042
2020-05-28,13:14:19,user0010
2020-05-28,13:14:28,user0025
2020-05-28,13:15:21,user0127
2020-05-28,13:16:09,user0121
2020-05-28,13:18:33,user0041
2020-05-28,13:18:46,user0054
2020-05-28,13:22:07,user0121
2020-05-28,13:22:28,user0025
2020-05-28,13:23:05,user0017
2020-05-28,13:23:39,user0095
2020-05-28,13:24:52,user0069
2020-05-28,13:27:20,user0010
2020-05-28,13:28:07,user0121
2020-05-28,13:28:41,user0127
2020-05-28,13:28:58,user0025
2020-05-28,13:29:58,user0076
2020-05-28,13:34:07,user0121
2020-05-28,13:35:03,user0041
2020-05-28,13:35:53,user0024
2020-05-28,13:37:43,user0033
2020-05-28,13:37:50,user0017
2020-05-28,13:37:58,user0025
2020-05-28,13:38:53,user0054
2020-05-28,13:38:58,user0003
2020-05-28,13:40:19,user0010
2020-05-28,13:43:16,user0050
2020-05-28,13:43:26,user0095
2020-05-28,13:44:05,user0017
2020-05-28,13:44:23,user0121
2020-05-28,13:44:28,user0025
2020-05-28,13:48:11,user0106
2020-05-28,13:49:38,user0024
2020-05-28,13:51:06,user0017
2020-05-28,13:51:28,user0025
2020-05-28,13:53:09,user0040
2020-05-28,13:53:53,user0000
2020-05-28,13:55:29,user0003
2020-05-28,13:56:25,user0100
2020-05-28,13:57:43,user0025
2020-05-28,13:59:04,user0010
2020-05-28,14:01:06,user0017
2020-05-28,14:01:23,user0024
2020-05-28,14:04:56,user0076
2020-05-28,14:04:58,user0100
2020-05-28,14:05:53,user0095
2020-05-28,14:06:55,user0076
2020-05-28,14:06:58,user0122
2020-05-28,14:07:41,user0042
2020-05-28,14:07:42,user0100
2020-05-28,14:08:55,user0076
2020-05-28,14:10:50,user0068
2020-05-28,14:10:59,user0076
2020-05-28,14:11:12,user0100
2020-05-28,14:11:58,user0097
2020-05-28,14:12:25,user0000
2020-05-28,14:13:09,user0107
2020-05-28,14:13:10,user0076
2020-05-28,14:15:01,user0100
2020-05-28,14:15:25,user0076
2020-05-28,14:17:25,user0076
2020-05-28,14:17:56,user0000
2020-05-28,14:18:14,user0054
2020-05-28,14:18:59,user0122
2020-05-28,14:19:25,user0076
2020-05-28,14:20:19,user0010
2020-05-28,14:20:45,user0003
2020-05-28,14:21:09,user0040
2020-05-28,14:21:25,user0076
2020-05-28,14:23:01,user0000
2020-05-28,14:23:34,user0107
2020-05-28,14:23:40,user0076
2020-05-28,14:25:27,user0069
2020-05-28,14:25:40,user0076
2020-05-28,14:26:51,user0014
2020-05-28,14:27:40,user0076
2020-05-28,14:27:55,user0107
2020-05-28,14:29:41,user0076
2020-05-28,14:31:41,user0076
2020-05-28,14:33:40,user0076
2020-05-28,14:34:59,user0017
2020-05-28,14:35:14,user0000
2020-05-28,14:35:46,user0076
2020-05-28,14:36:44,user0017
2020-05-28,14:37:01,user0010
2020-05-28,14:37:40,user0076
2020-05-28,14:37:44,user0033
2020-05-28,14:38:01,user0000
2020-05-28,14:39:41,user0076
2020-05-28,14:41:41,user0076
2020-05-28,14:42:01,user0000
2020-05-28,14:42:14,user0017
2020-05-28,14:43:19,user0050
2020-05-28,14:43:40,user0076
2020-05-28,14:44:23,user0121
2020-05-28,14:44:31,user0000
2020-05-28,14:45:59,user0076
2020-05-28,14:47:44,user0017
2020-05-28,14:47:47,user0000
2020-05-28,14:47:56,user0076
2020-05-28,14:49:39,user0010
2020-05-28,14:49:56,user0076
2020-05-28,14:50:53,user0000
2020-05-28,14:52:12,user0076
2020-05-28,14:53:14,user0017
2020-05-28,14:53:21,user0000
2020-05-28,14:54:07,user0100
2020-05-28,14:54:11,user0076
2020-05-28,14:56:11,user0076
2020-05-28,14:57:59,user0017
2020-05-28,14:58:11,user0076
2020-05-28,14:59:27,user0106
2020-05-28,15:00:14,user0076
2020-05-28,15:01:24,user0024
2020-05-28,15:01:54,user0000
2020-05-28,15:02:10,user0076
2020-05-28,15:04:11,user0076
2020-05-28,15:04:32,user0017
2020-05-28,15:06:11,user0076
2020-05-28,15:06:21,user0000
2020-05-28,15:06:26,user0042
2020-05-28,15:08:14,user0076
2020-05-28,15:09:18,user0014
2020-05-28,15:09:29,user0017
2020-05-28,15:10:07,user0000
2020-05-28,15:10:11,user0076
2020-05-28,15:10:51,user0068
2020-05-28,15:11:58,user0097
2020-05-28,15:12:10,user0076
2020-05-28,15:12:52,user0000
2020-05-28,15:13:26,user0042
2020-05-28,15:14:15,user0076
2020-05-28,15:16:11,user0076
2020-05-28,15:18:10,user0076
2020-05-28,15:20:11,user0076
2020-05-28,15:20:45,user0003
2020-05-28,15:22:11,user0076
2020-05-28,15:24:11,user0076
2020-05-28,15:24:11,user0042
2020-05-28,15:26:11,user0076
2020-05-28,15:26:17,user0107
2020-05-28,15:26:52,user0108
2020-05-28,15:27:44,user0017
2020-05-28,15:28:11,user0076
2020-05-28,15:28:58,user0010
2020-05-28,15:30:11,user0076
2020-05-28,15:32:10,user0076
2020-05-28,15:34:11,user0076
2020-05-28,15:34:41,user0042
2020-05-28,15:36:11,user0076
2020-05-28,15:37:44,user0033
2020-05-28,15:38:11,user0076
2020-05-28,15:40:10,user0024
2020-05-28,15:40:11,user0076
2020-05-28,15:40:35,user0052
2020-05-28,15:42:06,user0069
2020-05-28,15:42:11,user0076
2020-05-28,15:43:24,user0050
2020-05-28,15:43:58,user0010
2020-05-28,15:44:11,user0076
2020-05-28,15:44:23,user0121
2020-05-28,15:45:16,user0042
2020-05-28,15:46:11,user0076
2020-05-28,15:46:16,user0017
2020-05-28,15:48:08,user0069
2020-05-28,15:48:11,user0076
2020-05-28,15:50:11,user0076
2020-05-28,15:52:11,user0076
2020-05-28,15:52:23,user0000
2020-05-28,15:54:07,user0100
2020-05-28,15:54:11,user0076
2020-05-28,15:55:26,user0042
2020-05-28,15:56:11,user0076
2020-05-28,15:58:10,user0076
2020-05-28,15:58:44,user0017
2020-05-28,15:59:27,user0106
2020-05-28,16:00:11,user0076
2020-05-28,16:02:10,user0076
2020-05-28,16:04:11,user0076
2020-05-28,16:06:10,user0076
2020-05-28,16:06:11,user0042
2020-05-28,16:08:11,user0076
2020-05-28,16:10:11,user0076
2020-05-28,16:10:52,user0068
2020-05-28,16:11:58,user0097
2020-05-28,16:12:10,user0076
2020-05-28,16:14:10,user0076
2020-05-28,16:15:48,user0107
2020-05-28,16:16:10,user0076
2020-05-28,16:17:11,user0054
2020-05-28,16:18:11,user0076
2020-05-28,16:20:11,user0076
2020-05-28,16:22:10,user0076
2020-05-28,16:24:10,user0076
2020-05-28,16:24:33,user0107
2020-05-28,16:26:13,user0076
2020-05-28,16:28:12,user0076
2020-05-28,16:30:10,user0076
2020-05-28,16:32:11,user0076
2020-05-28,16:32:31,user0016
2020-05-28,16:34:11,user0076
2020-05-28,16:36:11,user0076
2020-05-28,16:37:44,user0033
2020-05-28,16:38:11,user0076
2020-05-28,16:39:53,user0010
2020-05-28,16:40:10,user0024
2020-05-28,16:40:11,user0076
2020-05-28,16:42:11,user0076
2020-05-28,16:43:25,user0050
2020-05-28,16:44:11,user0076
2020-05-28,16:44:23,user0121
2020-05-28,16:46:11,user0076
2020-05-28,16:46:46,user0054
2020-05-28,16:48:11,user0076
2020-05-28,16:50:11,user0076
2020-05-28,16:51:07,user0000
2020-05-28,16:51:52,user0112
2020-05-28,16:52:11,user0076
2020-05-28,16:53:22,user0010
2020-05-28,16:54:11,user0076
2020-05-28,16:56:14,user0076
2020-05-28,16:57:30,user0069
2020-05-28,16:58:11,user0076
2020-05-28,16:58:44,user0017
2020-05-28,16:59:42,user0106
2020-05-28,17:00:11,user0076
2020-05-28,17:02:11,user0076
2020-05-28,17:03:52,user0010
2020-05-28,17:04:11,user0076
2020-05-28,17:05:26,user0000
2020-05-28,17:06:11,user0076
2020-05-28,17:08:10,user0076
2020-05-28,17:10:10,user0076
2020-05-28,17:10:54,user0068
2020-05-28,17:11:58,user0097
2020-05-28,17:12:10,user0076
2020-05-28,17:14:10,user0076
2020-05-28,17:16:10,user0076
2020-05-28,17:16:31,user0054
2020-05-28,17:17:40,user0000
2020-05-28,17:18:25,user0076
2020-05-28,17:19:38,user0016
2020-05-28,17:20:08,user0042
2020-05-28,17:20:25,user0076
2020-05-28,17:20:38,user0010
2020-05-28,17:21:51,user0000
2020-05-28,17:22:25,user0076
2020-05-28,17:24:21,user0112
2020-05-28,17:24:33,user0107
2020-05-28,17:24:40,user0076
2020-05-28,17:26:26,user0000
2020-05-28,17:26:55,user0076
2020-05-28,17:28:55,user0076
2020-05-28,17:30:13,user0000
2020-05-28,17:31:10,user0076
2020-05-28,17:33:14,user0000
2020-05-28,17:33:25,user0076
2020-05-28,17:35:25,user0076
2020-05-28,17:37:26,user0076
2020-05-28,17:37:44,user0033
2020-05-28,17:39:24,user0010
2020-05-28,17:39:25,user0076
2020-05-28,17:40:09,user0024
2020-05-28,17:41:25,user0076
2020-05-28,17:43:26,user0076
2020-05-28,17:43:27,user0050
2020-05-28,17:44:24,user0121
2020-05-28,17:45:26,user0076
2020-05-28,17:47:26,user0076
2020-05-28,17:49:26,user0076
2020-05-28,17:51:26,user0076
2020-05-28,17:53:26,user0076
2020-05-28,17:55:26,user0076
2020-05-28,17:57:26,user0076
2020-05-28,17:57:37,user0010
2020-05-28,17:59:26,user0076
2020-05-28,17:59:51,user0106
2020-05-28,18:01:26,user0076
2020-05-28,18:03:26,user0076
2020-05-28,18:05:26,user0076
2020-05-28,18:06:19,user0016
2020-05-28,18:07:26,user0076
2020-05-28,18:09:26,user0076
2020-05-28,18:10:51,user0000
2020-05-28,18:10:55,user0068
2020-05-28,18:11:26,user0076
2020-05-28,18:11:59,user0097
2020-05-28,18:13:26,user0076
2020-05-28,18:13:46,user0000
2020-05-28,18:15:07,user0010
2020-05-28,18:15:28,user0076
2020-05-28,18:16:31,user0054
2020-05-28,18:16:31,user0000
2020-05-28,18:17:26,user0076
2020-05-28,18:19:25,user0076
2020-05-28,18:21:16,user0000
2020-05-28,18:21:26,user0076
2020-05-28,18:23:26,user0076
2020-05-28,18:24:23,user0112
2020-05-28,18:24:34,user0107
2020-05-28,18:25:26,user0076
2020-05-28,18:26:13,user0000
2020-05-28,18:27:26,user0076
2020-05-28,18:29:25,user0076
2020-05-28,18:29:29,user0000
2020-05-28,18:31:25,user0076
2020-05-28,18:32:11,user0000
2020-05-28,18:33:26,user0076
2020-05-28,18:36:03,user0121
2020-05-28,18:42:17,user0000
2020-05-28,18:43:08,user0052
2020-05-28,18:43:53,user0106
2020-05-28,18:46:03,user0000
2020-05-28,18:46:48,user0107
2020-05-28,18:48:16,user0054
2020-05-28,18:48:24,user0010
2020-05-28,18:49:14,user0076
2020-05-28,18:50:31,user0000
2020-05-28,18:53:45,user0000
2020-05-28,18:55:01,user0076
2020-05-28,18:57:01,user0076
2020-05-28,18:59:01,user0076
2020-05-28,19:00:00,user0050
2020-05-28,19:01:01,user0076
2020-05-28,19:03:01,user0076
2020-05-28,19:04:14,user0112
2020-05-28,19:05:01,user0076
2020-05-28,19:05:18,user0054
2020-05-28,19:07:01,user0076
2020-05-28,19:09:01,user0076
2020-05-28,19:10:11,user0042
2020-05-28,19:11:01,user0076
2020-05-28,19:11:03,user0107
2020-05-28,19:11:04,user0068
2020-05-28,19:11:58,user0097
2020-05-28,19:13:01,user0076
2020-05-28,19:15:01,user0076
2020-05-28,19:16:02,user0067
2020-05-28,19:16:25,user0010
2020-05-28,19:17:01,user0076
2020-05-28,19:19:01,user0076
2020-05-28,19:19:03,user0033
2020-05-28,19:21:01,user0076
2020-05-28,19:21:50,user0000
2020-05-28,19:22:54,user0053
2020-05-28,19:23:01,user0076
2020-05-28,19:23:43,user0121
2020-05-28,19:25:01,user0076
2020-05-28,19:25:24,user0053
2020-05-28,19:26:53,user0100
2020-05-28,19:27:05,user0076
2020-05-28,19:27:55,user0053
2020-05-28,19:29:01,user0076
2020-05-28,19:31:00,user0076
2020-05-28,19:31:41,user0122
2020-05-28,19:37:23,user0000
2020-05-28,19:40:44,user0121
2020-05-28,19:43:08,user0052
2020-05-28,19:46:17,user0053
2020-05-28,19:47:26,user0010
2020-05-28,19:47:59,user0000
2020-05-28,19:48:27,user0054
2020-05-28,19:48:48,user0053
2020-05-28,19:49:33,user0107
2020-05-28,19:49:37,user0042
2020-05-28,19:53:47,user0000
2020-05-28,19:55:27,user0054
2020-05-28,19:57:23,user0042
2020-05-28,19:58:04,user0121
2020-05-28,20:00:02,user0050
2020-05-28,20:00:12,user0054
2020-05-28,20:01:46,user0000
2020-05-28,20:03:40,user0076
2020-05-28,20:05:40,user0076
2020-05-28,20:07:40,user0076
2020-05-28,20:08:23,user0042
2020-05-28,20:09:25,user0076
2020-05-28,20:11:10,user0076
2020-05-28,20:11:58,user0097
2020-05-28,20:13:10,user0076
2020-05-28,20:14:38,user0042
2020-05-28,20:15:10,user0076
2020-05-28,20:16:03,user0067
2020-05-28,20:17:10,user0076
2020-05-28,20:19:10,user0076
2020-05-28,20:21:10,user0076
2020-05-28,20:21:53,user0042
2020-05-28,20:23:10,user0076
2020-05-28,20:25:09,user0076
2020-05-28,20:27:10,user0076
2020-05-28,20:29:10,user0076
2020-05-28,20:30:30,user0033
2020-05-28,20:31:10,user0076
2020-05-28,20:31:41,user0122
2020-05-28,20:32:08,user0042
2020-05-28,20:33:10,user0076
2020-05-28,20:35:10,user0076
2020-05-28,20:36:35,user0107
2020-05-28,20:37:10,user0076
2020-05-28,20:39:10,user0076
2020-05-28,20:39:12,user0121
2020-05-28,20:41:10,user0076
2020-05-28,20:41:45,user0042
2020-05-28,20:43:10,user0076
2020-05-28,20:45:10,user0076
2020-05-28,20:47:10,user0076
2020-05-28,20:49:10,user0076
2020-05-28,20:51:10,user0076
2020-05-28,20:51:59,user0108
2020-05-28,20:53:10,user0076
2020-05-28,20:55:10,user0076
2020-05-28,20:57:10,user0076
2020-05-28,20:57:13,user0085
2020-05-28,20:59:10,user0076
2020-05-28,20:59:33,user0042
2020-05-28,21:00:04,user0050
2020-05-28,21:01:10,user0076
2020-05-28,21:03:10,user0076
2020-05-28,21:05:10,user0076
2020-05-28,21:07:10,user0076
2020-05-28,21:09:06,user0042
2020-05-28,21:09:10,user0076
2020-05-28,21:10:43,user0033
2020-05-28,21:11:10,user0076
2020-05-28,21:11:42,user0053
2020-05-28,21:11:58,user0097
2020-05-28,21:13:10,user0076
2020-05-28,21:15:10,user0076
2020-05-28,21:17:10,user0076
2020-05-28,21:19:10,user0076
2020-05-28,21:21:10,user0076
2020-05-28,21:23:10,user0076
2020-05-28,21:25:10,user0076
2020-05-28,21:25:35,user0107
2020-05-28,21:27:10,user0076
2020-05-28,21:29:10,user0076
2020-05-28,21:31:10,user0076
2020-05-28,21:33:10,user0076
2020-05-28,21:35:09,user0076
2020-05-28,21:35:48,user0068
2020-05-28,21:36:15,user0053
2020-05-28,21:37:10,user0076
2020-05-28,21:39:02,user0053
2020-05-28,21:39:10,user0076
2020-05-28,21:39:12,user0121
2020-05-28,21:41:10,user0076
2020-05-28,21:41:14,user0053
2020-05-28,21:43:10,user0076
2020-05-28,21:45:09,user0076
2020-05-28,21:47:10,user0076
2020-05-28,21:49:10,user0076
2020-05-28,21:51:09,user0076
2020-05-28,21:53:10,user0076
2020-05-28,21:55:10,user0076
2020-05-28,21:57:10,user0076
2020-05-28,21:59:10,user0076
2020-05-28,22:00:05,user0050
2020-05-28,22:01:25,user0076
2020-05-28,22:03:25,user0076
2020-05-28,22:03:45,user0067
2020-05-28,22:05:25,user0076
2020-05-28,22:07:25,user0076
